Time,X,Y,Heading,ProjectedX,ProjectedY,TurretTarget,TurretActual,ShooterTarget,ShooterActual,ShooterPower,TOF
1788798981796,6.598564208023192,11.698817455862452,1.1862031533382833E-4,4.560044222364974,11.698575645977805,43.505737618444186,-280.0,1837.249718045866,300.0,1.0,0.9023046449581624
1788798982070,6.599449698380599,11.697176234928643,-1.215730226249434E-4,4.560929713445262,11.697424063966114,43.56664208914116,43.53396948235172,1837.2484994383176,720.0,1.0,0.902307346635193
1788798982346,6.606028399129552,11.701035386934056,4.5258106547407806E-4,4.567508607904188,11.70011279141196,43.4660485461103,43.52700255875682,1837.2609064195608,1080.0,1.0,0.9022920684251641
1788798982594,122.25632074311025,121.48656649852363,0.694982647895813,120.69060525906347,120.18115514059227,22.2,9.135284872232944,1449.9463350944059,1340.0,1.0,0.20754440290975756
1788798982882,122.51930056594489,122.11486335814469,0.6965576410293579,122.03792596845544,122.89618403989935,22.2,7.530359522643153,1454.7693531840994,1480.0,0.5916357271583152,0.20684066712059362
1788798983198,125.53295706200788,128.4295029527559,0.7259031534194946,126.35508620943365,132.2493954786965,337.8,358.4434872849458,1483.3031130224952,1480.0,0.6293452021002033,0.19032200673313604
1788798983472,130.93468373216044,139.01792030634843,0.7867518067359924,131.99626141279447,141.80720516757168,330.7142604497425,319.4267840878404,1514.0614101929198,1500.0,0.6494243330238182,0.15063354950882474
1788798983740,136.87061700295274,149.5503294937254,0.9223829507827759,137.06360421581778,150.85711885737857,28.890577663500153,25.131925420440155,1534.7238572271683,1540.0,0.6428459222122319,0.0971708262829398
1788798984023,142.98755075049212,162.55082738681102,0.9925614595413208,142.21190020047928,161.6981781947906,22.2,23.097615742716698,1556.167440548903,1540.0,0.6727014617722195,0.030560709395926724
1788798984292,148.7870344026821,176.61409633366142,1.005417823791504,147.69492695893473,174.89279882256358,22.2,16.985963109899274,1574.8805615063882,1560.0,0.6769320599381233,0.0
1788798984572,152.9271884227362,191.50455985482284,1.04335618019104,151.90115436437787,189.74307812017764,22.2,12.975598705213429,1590.5859046812916,1620.0,0.6416811038714015,0.0
1788798984849,149.0259077417569,202.13023268331693,1.0611357688903809,148.0313526216147,200.3507878532087,22.2,17.815612004296952,1598.2952152187177,1600.0,0.6739144101108515,0.0
1788798985145,145.7206666000246,208.59323096087599,1.0122618675231934,144.64036527731616,206.86449939045957,27.201392631488318,24.49266976622988,1602.4593760198195,1620.0,0.6597969680175508,0.0
1788798985437,149.99634750246062,209.53405665600394,0.7601693868637085,148.51899270258951,208.12942624707148,43.981462550179515,38.68824804144435,1604.1398903219763,1620.0,0.6624473997162154,0.0
1788798985705,153.21202555979332,211.52412955216536,0.6219617128372192,151.55524479350453,210.33642534536318,42.810742374933625,43.73005608162549,1605.8957942062616,1620.0,0.664579424412205,0.0
1788798985953,156.84977854330708,214.87385426919295,0.5860195755958557,155.15138837028599,213.74645256146613,43.3777864646068,43.51368616678474,1609.132826825772,1660.0,0.6294027144790443,0.0
1788798986228,156.53292438176675,216.41686146653544,0.8749842643737793,155.2262148458341,214.85222924805637,22.2,21.77979445524511,1609.9250772352214,1660.0,0.6306633534372836,0.0
1788798986485,156.54312253937007,216.5821273683563,0.8839653730392456,155.2505176459514,215.0058227087457,26.029571313849715,26.51648686319345,1610.0661704041258,1660.0,0.6309358824537544,0.0
1788798986762,156.9571715828002,217.85406157726376,0.8134552836418152,155.55672525363988,216.37273991417322,31.17018262472959,31.751874521214063,1610.8890019422722,1700.0,0.5919710480193585,0.0
1788798987026,156.8635330800935,217.77751291830708,0.8166061639785767,155.46776116235336,216.29178597702617,30.17620024897917,30.09857545259439,1610.8336874978052,1660.0,0.631989530001953,0.0
1788798987275,156.8302857406496,219.293472410187,0.7122288346290588,155.28731534898927,217.96125389925888,38.11406066089643,37.861994746487824,1611.7076260473862,1680.0,0.6130063061956891,0.0
1788798987553,156.82972825418307,219.8299666277067,0.7630704045295715,155.35645452286002,218.42105630302544,33.60599309707192,33.03629589772004,1612.0237102517863,1660.0,0.6335982885009757,0.0
1788798987853,156.31198672797737,219.2005259596457,0.7677926421165466,154.84538260784277,217.78467422121957,33.40124178227438,33.31403653288271,1611.6936705822884,1680.0,0.613367396297068,0.0
1788798988119,156.0791303980069,218.99191067913387,0.7673904895782471,154.61195700811166,217.57664885375195,33.75456105330176,33.75350387115623,1611.4227519036874,1680.0,0.6128032911778457,0.0
1788798988402,157.11755467212106,218.90186700295277,0.822698712348938,155.73086046648675,217.40766388073,28.762567828527267,29.148634715725507,1611.6241192055054,1660.0,0.633159684121246,0.0
1788798988675,156.85838113619587,218.4356929749016,0.8456361293792725,155.50632185677523,216.91007851006046,28.616777476164145,28.5025795209624,1611.2207573524513,1660.0,0.6325631893933761,0.0
1788798988922,156.8802672859252,218.48628967765748,0.8467124104499817,155.52985077925706,216.95922090090966,28.43221337596077,28.314892670713164,1611.242861431321,1660.0,0.632578705334645,0.0
1788798989174,156.9319501261073,219.4427442175197,0.7879472374916077,155.49417785586357,217.99762322282126,31.570339464534186,33.168085978393776,1611.9150974716063,1620.0,0.673491472019827,0.0
1788798989436,156.30076971579723,218.76093826894686,0.7991008162498474,154.8792048123687,217.2998711877558,31.50951420365766,31.580683505344325,1611.3233632418817,1640.0,0.6527192313516978,0.0
1788798989695,122.24129744402067,121.49974432517224,0.6984197497367859,120.68007803133435,120.18895916510544,22.2,8.930232780473716,1449.9921581296428,1620.0,0.0,0.20744218248157265
1788798989948,122.25294698880414,121.52920460137796,0.6997814774513245,120.69351395553265,120.21629470152128,22.2,8.231960006109034,1450.0628361222475,1480.0,0.5892780163589015,0.20730995434169097
1788798990227,119.64285302349901,120.26470995324803,0.42268675565719604,117.78374297852373,119.42848412784438,25.089132304907423,21.218648859522034,1443.7291054255384,1460.0,0.6030011049810426,0.224051685761387
1788798990490,113.18702517531989,117.40003690944881,-0.15092378854751587,111.17167783366718,117.70653141656652,52.91908225831078,48.2107658115998,1418.6601913945947,1460.0,0.5736087973124795,0.2777064824071608
1788798990753,107.46134119709646,113.33991103284941,-0.7982463240623474,106.03852834239623,114.79976286468023,92.51259622141225,87.46309983836667,1383.316173611698,1460.0,0.5217119420696394,0.3208397936599719
1788798991039,104.72533218503938,107.05539493110236,-1.5131994485855103,104.60798470342183,109.09053457224692,139.19547809036143,129.5933809916147,1393.2637512628994,1420.0,0.5616465199797217,0.32543642494294983
1788798991297,102.86177988127461,99.67791699987697,-2.2959489822387695,104.21382765451561,101.20354166186762,198.0362136946398,186.48183325682584,1420.9824303404953,1420.0,0.6077619965705205,0.35517301332469914
1788798991559,102.08746001476378,95.90962567667323,-3.0360641479492188,104.11463979462513,96.12434859236053,230.637206520306,232.53012413526818,1419.3664178713184,1460.0,0.566879632589353,0.38482747838718734
1788798991826,101.9526732437254,95.84490918737697,-3.043788194656372,103.9814510655432,96.04396782220664,226.87570672642664,226.858338822343,1419.0592834181818,1480.0,0.5463405007842655,0.3869771348243023
1788798992087,101.36875422920768,97.78691329355314,-3.034588098526001,101.49469312855476,103.04349974446954,219.1402520788477,223.06125907239112,1420.532837567746,1460.0,0.5683585477715338,0.38172264099483977
1788798992351,99.67064084030513,102.07065852608268,-2.4732894897460938,98.88126945394437,110.65784775907855,170.27709207831128,177.29489155954332,1380.4005316681862,1440.0,0.5585453306810075,0.36859735222345136
1788798992619,97.60395200233759,108.85357714074803,-2.064265727996826,95.53113906484623,121.87353584107343,141.71792085668628,143.31335703840784,1293.244020622583,1360.0,0.47786047970598555,0.3626040668554346
1788798992876,94.43018154835138,117.11563230499507,-2.1370747089385986,90.68819334104447,129.0752909802584,138.74779839078565,132.12092640028118,1428.866419558449,1340.0,0.6979619184500391,0.387868373001384
1788798993152,92.77905081200788,121.38456569881892,3.1058173179626465,92.38468257800503,126.75676425402669,216.93294594872646,205.63028892595761,1359.7432062774615,1380.0,0.5689603199920572,0.39569986306269644
1788798993412,87.58915938730316,126.21439776082678,2.6706185340881348,71.83919521447373,135.28427169293067,214.60241008805676,215.07856187006942,1518.632526610208,1400.0,1.0,0.4227509564357239
1788798993657,77.25786344272883,130.2827513687254,2.72426176071167,58.2875845289949,132.63341468653846,204.16406362063208,209.5242589563044,1588.214099848248,1540.0,0.7097874312738182,0.4741968582163911
1788798993963,65.88734544168308,129.81277105376478,3.0893685817718506,67.92308619092681,129.70635962454503,190.4496418191616,188.37970462328292,1519.2828353485827,1620.0,0.0,0.5172975604467139
1788798994263,52.167276697834644,128.01038847194883,-3.114152431488037,54.20502927807977,128.06631889394203,186.25027859326568,186.25155624589542,1597.2471055376366,1520.0,0.7251057080054911,0.5350605222344424
1788798994521,47.927505613312015,121.95734459584153,-3.102306365966797,49.96445267711714,122.0374098795524,195.42236199604704,193.71709137695404,1623.5242487587827,1600.0,0.7086203576237754,0.5453687165464436
1788798994820,51.22660479207677,115.83546075295276,-3.1241445541381836,65.2535042339502,115.439955462118,200.74314435066677,202.10598200410124,1576.8436324642923,1660.0,0.6369214188373948,0.547018318970841
1788798995155,55.79933947465552,120.96532626414863,3.1256444454193115,58.19622489978217,134.2506540892431,186.3821847198458,189.77089959756546,1562.215669847324,1520.0,0.6783909612822236,0.5407336924323667
1788798995402,52.78087225485975,123.56763464259352,3.083001136779785,54.81589417100086,123.44826299091127,195.9899551731649,194.2691911441404,1609.3710312301894,1560.0,0.7264332607059862,0.540291249406387
1788798995670,52.742189422367126,122.37529604453741,-2.4758360385894775,54.34538283165547,123.63439678824874,143.87310774528996,154.03759473232262,1611.5056639613697,1620.0,0.6723094099599798,0.5408512965901232
1788798995931,53.489288570374015,117.63742041400099,-1.984506607055664,54.30879267420985,119.5039618183626,133.87559246750692,132.9060733637563,1614.9549179439612,1660.0,0.6370043958025942,0.542924877287648
1788798996204,52.58152278389518,108.58228308009352,-1.927750587463379,53.29382673537029,110.49230582108719,138.55505318104525,137.85655527777934,1626.7972686576572,1660.0,0.6453029573256504,0.5481620610526053
1788798996449,52.38625353715551,97.14665931040847,-1.9063074588775635,60.24072584570882,75.67839060024009,146.63425257331158,144.76162357907762,1700.219982286098,1680.0,0.7499405851281551,0.5773495370657251
1788798996708,56.28302626722441,88.38923897330217,-1.7528958320617676,66.51605506001366,72.25202838415757,138.32092110182361,142.6088788433358,1688.595349172963,1700.0,0.6977685139959943,0.5991298015573165
1788798996974,62.36952413724163,79.99430498738927,-1.5880789756774902,76.53353030444555,64.95545607206202,141.1623520851471,139.83471148757275,1691.1459497517849,1720.0,0.6897001518263823,0.6028377086283265
1788798997259,70.55051307978593,72.43673970380168,-1.5882375240325928,90.3965580425268,63.714854496705,148.3859195770414,147.12212879788612,1630.7521184470515,1720.0,0.6081856028727329,0.5824768624659608
1788798997539,78.05519884965551,71.32781261534203,-2.133030652999878,89.82755984769561,78.4593211675392,183.7234138352619,180.64180528072123,1569.0983764214907,1560.0,0.6814205348422091,0.5564928579236862
1788798997786,81.80329570620079,76.69293260949803,-2.478219747543335,87.57436352894759,90.72647960917348,189.39971484639676,190.0630465790776,1480.7436189805976,1560.0,0.5621680024800869,0.5382095134199854
1788798998049,84.01112473855807,85.51891417015257,-2.5213751792907715,88.82685052283418,102.14303984060027,181.9726952138359,182.4030001634421,1454.4459465019,1560.0,0.0,0.5094161133056403
1788798998335,82.9505355714813,94.10669522022637,-2.567237138748169,75.88919002619565,100.46266088599106,180.1422727241562,176.9253357788687,1518.58538558669,1480.0,0.659962483932204,0.485935078306855
1788798998584,77.52394308255414,91.85031680610236,-2.635901689529419,79.30732186223797,92.8378004356241,190.40130858514283,189.57961101427708,1531.0353560477367,1520.0,0.6554218658125656,0.5130513229980933
1788798998846,72.33612300842766,84.4737808347687,-2.6246628761291504,74.10829124857057,85.48124473934733,195.86569717325958,193.81656015732773,1567.390709877636,1540.0,0.6728648183826029,0.5480691010714405
1788798999103,69.89516370878445,74.96413824126478,-2.626680374145508,71.66936089735212,75.96802475202114,200.54051999172157,199.66952378706802,1661.1252468850184,1600.0,0.743375316124696,0.5652836706040005
1788798999387,67.84415177472933,63.78685658372294,-2.619997262954712,69.61160030686283,64.8025777446028,203.59956112408037,203.6371125566536,1697.1334792439632,1660.0,0.7519925735746037,0.6097156685530002
1788798999678,66.70310673751231,51.82613823357529,-2.687304973602295,68.53486747788301,52.72068637673843,214.21671509927847,210.0077018203202,1737.1466162014742,1700.0,0.7582631057260607,0.6694443828412713
1788798999948,66.57979169229823,42.777416799950785,-3.0936172008514404,68.61596616849994,42.87517820780027,239.0414612134676,238.358511406624,1752.6741678348058,1760.0,0.7233692030155315,0.7173729590762987
1788799000221,61.05523537463091,42.38055371862697,3.1156532764434814,40.53280506988797,49.07213092796558,226.9909957895779,229.61107108962628,1808.8356301008128,1760.0,0.7671395034451234,0.7321361075532713
1788799000511,51.152228407972444,45.822845218688485,3.083549976348877,26.38322864215742,54.85685050420698,220.51582993772888,223.14177517039514,1772.39194662295,1820.0,0.7034011999209986,0.7387489669516263
1788799000800,37.94060654527559,47.76939572311762,3.0769081115722656,23.873582576343043,49.57252842209191,220.15577031420287,217.97457686312754,1782.6352733417086,1820.0,0.7105622061114037,0.7626426852820267
1788799001107,39.308450053057335,47.962511918676185,-3.0807924270629883,56.63788517797073,47.217958315014776,222.67778678289326,228.42165018784598,1799.022087518833,1780.0,0.7750645449477448,0.7669754647126705
1788799001411,46.88804326094981,48.393621970349415,-2.434016227722168,68.39642668707147,51.911377863227685,183.28712630325964,188.02212472962952,1748.5231969346853,1820.0,0.6674608194588106,0.7469931276034921
1788799001683,56.72619917261319,53.17914827602116,-2.199340343475342,77.25692502012227,70.58265212101466,176.03430733537408,172.68324719356295,1684.3661109230957,1760.0,0.7415479955865745,0.7103685419796164
1788799001953,66.93422332523376,64.19695516270916,-2.2144317626953125,84.38418325713154,83.87374343064062,172.11907618745138,172.1950361202895,1545.4249403591853,1600.0,0.6167863267811912,0.635635179592654
1788799002225,71.65760430764026,70.66175565944883,-2.2573962211608887,76.22482296243618,77.4976439952978,175.35424281060875,174.85084352264963,1633.9806893288346,1520.0,1.0,0.5694668395181038
1788799002529,72.43626872385582,71.58423716627708,-2.249579906463623,73.71614678644933,73.17089274808804,174.64490204066465,175.22593676654452,1690.1278775584237,1640.0,0.7456574663721479,0.5654742104149424
1788799002786,72.40832711767963,71.5466596948819,-2.2510368824005127,73.69051554000929,73.13144884175406,175.0080738484458,175.55357372960717,1690.2623799120051,1700.0,0.7019583366241937,0.5655272144083947
1788799003078,72.40900955800936,71.55191736897146,-2.2511491775512695,73.69137593639047,73.13656252230949,175.15089348995923,175.12826043919122,1690.185510907748,1720.0,0.6818847036112037,0.5655044840962631
1788799003375,72.41006205401082,71.5559158925935,-2.2511074542999268,73.69236231472775,73.14061454904693,175.1968502024051,175.18427492767128,1690.1915355004978,1740.0,0.6619163659240774,0.5655054751680628
1788799003623,72.50325841227854,71.02071927288385,-2.217707395553589,74.9420697802173,67.76754501570869,173.57121492923307,175.1626902978779,1691.5627126297722,1720.0,0.6826684790618905,0.5657791654492794
1788799003899,74.31828055794784,67.26844607375739,-1.7391917705535889,81.49502768924889,59.626573170042654,145.12376236333003,149.43863540416916,1684.2695468418503,1700.0,0.7002623257290727,0.5767992819546691
1788799004156,78.63646980345719,63.38212140901821,-1.0873230695724487,91.08846360390059,58.21562788926994,111.99793273373214,117.04003345307817,1657.5573385312912,1720.0,0.6391431094749853,0.5935076491548756
1788799004424,85.29334361158956,60.804760549950785,-0.44422709941864014,100.03957617062287,58.80909615628623,81.91523276001108,85.61546583945736,1628.3908358169942,1680.0,0.6232129682935339,0.605602431199317
1788799004708,94.87276813176673,59.86569862666093,0.0634148120880127,114.2281753726302,60.27312976111557,66.3496153378236,64.49639448002097,1615.283076855417,1640.0,0.6622176398212728,0.6078628103938304
1788799004966,108.75866026390256,60.267420490895674,0.11910760402679443,128.5956066761902,60.39191786125145,81.66434530699445,81.22835412418658,1609.8001381155666,1640.0,0.6437350334465256,0.5899446436924562
1788799005212,123.4728042722687,60.782533180056596,0.13865318894386292,139.56326930084725,61.07917171600261,75.39338486437777,77.08589046058222,1606.9667448782297,1640.0,0.6471180667051747,0.48406702595477613
1788799005508,134.88828163447343,61.373339074803155,-0.024438023567199707,132.85037032357445,61.423151516120456,96.51791305254255,85.91874288559723,1596.019446080588,1640.0,0.6516896937558997,0.31269637800954936
1788799005771,129.68635619156007,61.51422936146653,-0.008471250534057617,127.64790933534603,61.53149796856495,78.2047166852293,79.12120567111882,1602.3118401596862,1620.0,0.6604041156732543,0.34364332254337193
1788799006057,116.48674912340059,61.87738373523622,-0.023172080516815186,83.40687029380868,63.53306103119623,61.128157174494426,65.31223575736138,1621.5445607913769,1620.0,0.659139469826302,0.4671716391845874
1788799006369,101.97576087290847,65.06170317882628,-0.56484055519104,80.47480088776449,75.0905038763718,87.57252385490573,76.39067182518295,1657.327832189533,1680.0,0.6758830943993105,0.5599211118048242
1788799006616,94.16131928211122,71.35108286940206,-1.2765300273895264,80.07772981020375,88.0687225378849,126.27537210173904,123.51997872018046,1557.1723068446415,1640.0,0.583043800389435,0.5254330294464473
