Time, ShooterVelocity, Position X, Position Y,
20712,1960.0,64.2,29.9
20759,1980.0,64.1,29.9
20783,1980.0,64.1,30.0
20805,1980.0,64.2,30.0
20828,1980.0,64.2,30.0
20854,2000.0,64.2,30.0
20887,2020.0,64.2,30.0
20931,2000.0,64.2,30.0
20968,2040.0,64.2,30.0
21010,2040.0,64.2,30.0
21035,2040.0,64.2,30.0
21059,2060.0,64.2,30.0
21083,2040.0,64.2,30.0
21104,2040.0,64.2,30.0
21141,2060.0,64.2,30.0
21170,2060.0,64.2,30.0
21196,2080.0,64.2,30.0
21222,2060.0,64.2,30.0
21250,2040.0,64.2,30.0
21279,1960.0,64.2,29.9
21303,1920.0,64.2,29.9
21329,1920.0,64.2,29.9
21353,1920.0,64.2,29.9
21377,1940.0,64.2,29.9
21405,1940.0,64.2,29.9
21431,1960.0,64.2,30.0
21455,1960.0,64.2,30.0
21498,1940.0,64.2,30.0
21543,1840.0,64.2,29.9
21566,1840.0,64.2,29.9
21592,1860.0,64.2,29.9
21617,1860.0,64.2,29.9
21646,1880.0,64.2,29.9
21672,1900.0,64.2,29.9
21698,1900.0,64.2,29.9
21723,1900.0,64.2,29.9
21749,1920.0,64.2,29.9
21780,1940.0,64.2,29.9
21806,1940.0,64.2,29.9
21831,1940.0,64.2,29.9
21856,1960.0,64.2,29.9
21878,1960.0,64.2,29.9
21905,1960.0,64.2,29.9
21932,1960.0,64.2,29.9
21960,2000.0,64.2,29.9
21981,2000.0,64.2,29.9
22012,1980.0,64.2,29.9
22053,2000.0,64.2,29.9
22076,2000.0,64.2,29.9
22101,2020.0,64.2,29.9
22126,2020.0,64.2,29.9
22157,2020.0,64.2,29.9
22188,2040.0,64.2,29.9
22221,2020.0,64.2,29.9
22244,2020.0,64.2,29.9
22270,2040.0,64.2,29.9
22294,2040.0,64.2,29.9
22319,2020.0,64.2,29.9
22344,2020.0,64.2,29.9
22369,2040.0,64.2,29.9
22392,2040.0,64.2,29.9
22419,2040.0,64.2,29.9
22446,2040.0,64.2,29.9
22472,2040.0,64.2,29.9
22494,2040.0,64.2,29.9
22524,2040.0,64.2,29.9
22570,2040.0,64.2,29.9
22595,2040.0,64.2,29.9
22620,2040.0,64.2,29.9
22652,2040.0,64.2,29.9
22682,2040.0,64.2,29.9
22707,2040.0,64.2,29.9
22739,2040.0,64.2,29.9
22763,2040.0,64.2,29.9
22787,2040.0,64.2,29.9
22815,2060.0,64.2,29.9
22838,2060.0,64.2,29.9
22867,2040.0,64.2,29.9
22893,2040.0,64.2,29.9
22929,2060.0,64.2,29.9
22958,2040.0,64.2,29.9
