Time,X,Y,Heading,ProjectedX,ProjectedY,TurretTarget,TurretActual,ShooterTarget,ShooterActual,ShooterPower
1789922507038,71.99606106975885,71.99933389979084,1.5710749626159668,71.98784811116812,69.96658485625525,316.6633408215969,316.71482528215915,1699.9998632950703,360.0,1.0
1789922507306,71.9969069112943,71.9967483160064,1.5709508657455444,71.98358178628689,69.96744924275644,316.7430065754752,316.7394353724609,1699.999668921433,720.0,1.0
1789922507566,71.99691652312993,71.99676273375984,1.5709553956985474,72.06114808310785,69.91514334241774,316.6951615153527,316.58587776143713,1699.9999261156288,1020.0,1.0
1789922507844,71.99659933255414,71.99695016455463,1.5709991455078125,72.02606785902765,69.9387372248394,316.51495885612565,316.834207433622,1699.9968998248487,1300.0,1.0
1789922508119,10.233090618463953,8.496444582000493,-3.1405770778656006,12.125736784113409,8.648767626272653,225.89256745932266,225.59001092034956,1858.1335080123222,1500.0,1.0
1789922508392,10.295447402113068,8.48709226593258,-3.1412558555603027,12.060078327525325,8.829506582563116,225.69102836523712,227.34343352858002,1859.1766587810882,1660.0,1.0
1789922508655,10.252254215751107,8.499353964497725,-3.1404740810394287,12.238589197776268,8.393113581213589,225.97182072953885,225.75826045994833,1857.5746746289767,1800.0,0.834459416978637
1789922508900,10.24773184708723,8.497461033618356,-3.1407816410064697,12.295695427253102,8.513733241475592,225.77798777061395,225.8411313886796,1858.052384556041,1880.0,0.7534331728803961
1789922509153,10.254744882658711,8.4991052582508,-3.1410207748413086,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1880.0,0.0
1789922509416,10.254905880905513,8.499358169675812,-3.141059637069702,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1820.0,0.0
1789922509672,10.254451721671998,8.49868293822281,-3.1409597396850586,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1760.0,0.0
1789922509921,10.254156157726378,8.498240193044106,-3.14089298248291,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1680.0,0.0
1789922510174,10.253144512026328,8.496728131151576,-3.1406702995300293,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1640.0,0.0
1789922510426,10.252663920244833,8.496016254575235,-3.14056396484375,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1600.0,0.0
1789922510680,10.252978707861713,8.496492641178643,-3.1406331062316895,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1540.0,0.0
1789922510941,10.251925010380782,8.494914497916154,-3.1404013633728027,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1480.0,0.0
1789922511205,10.252219372846948,8.495357843834585,-3.140467882156372,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1440.0,0.0
1789922511457,10.25186253344919,8.494818980299582,-3.1403889656066895,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1380.0,0.0
1789922511716,10.25162824495571,8.494466946819637,-3.140336036682129,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1320.0,0.0
1789922511966,10.251428799366387,8.496175450602854,-3.1402971744537354,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1280.0,0.0
1789922512225,10.25166428933932,8.49652928630198,-3.1403493881225586,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1260.0,0.0
1789922512505,10.252452459860976,8.497691717673474,-3.1405208110809326,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1220.0,0.0
1789922512771,10.252559391532358,8.497853917399729,-3.1405446529388428,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1160.0,0.0
1789922513022,10.251705139640748,8.496582752137673,-3.1403565406799316,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1120.0,0.0
1789922513275,10.25237075925812,8.497574573426736,-3.1405022144317627,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1080.0,0.0
1789922513528,10.252440445066437,8.497681505098118,-3.1405184268951416,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,1020.0,0.0
1789922513785,10.252377968134844,8.497570968988374,-3.140502452850342,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,980.0,0.0
1789922514037,10.25196586068221,8.496955811508059,-3.140413522720337,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,960.0,0.0
1789922514297,10.25189497339444,8.496847077617495,-3.1403982639312744,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,920.0,0.0
1789922514562,10.251700333722933,8.49655631958969,-3.1403539180755615,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,880.0,0.0
1789922514820,10.251868540846457,8.496802622877707,-3.1403908729553223,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,820.0,0.0
1789922515071,10.252204955093505,8.497306643508551,-3.1404635906219482,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,800.0,0.0
1789922515336,12.651988352377584,9.838453878567913,2.9124741554260254,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,760.0,0.0
1789922515592,17.56422147976132,11.864006462998278,2.6606249809265137,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,740.0,0.0
1789922515851,25.21027572511688,15.096215676134966,2.2577192783355713,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,680.0,0.0
1789922516115,30.352122389425446,19.697113037109375,1.6066664457321167,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,640.0,0.0
1789922516376,32.84468282864789,26.346709484190455,0.9512360692024231,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,620.0,0.0
1789922516638,33.315643550842765,32.193276713213585,0.391771137714386,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,0.0,580.0,0.0
1789922516891,33.46379077340674,32.43761918676181,0.3722708821296692,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,20.0,540.0,0.0
1789922517140,33.43838188591905,32.42453267255167,0.3712504506111145,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,40.0,520.0,0.0
1789922517394,33.436603696327516,32.42394154466044,0.371268093585968,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,80.0,480.0,0.0
1789922517648,33.43666857621802,32.42414819912648,0.3712933659553528,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,100.0,460.0,0.0
1789922517906,33.43670942651944,32.424299585537646,0.3713124394416809,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,120.0,420.0,0.0
1789922518169,33.4367286501907,32.424458180825546,0.3713296055793762,12.02300627795423,8.543898985449928,225.9472129997186,226.10304489416876,160.0,400.0,0.0
