Time,X,Y,Heading,ProjectedX,ProjectedY,TurretTarget,TurretActual,ShooterTarget,ShooterActual,ShooterPower
1789920600392,72.00106403020423,72.03578198049951,1.5729700326919556,72.1101686114368,69.9144509493447,316.1352097723904,316.31237523413984,1919.9860104672805,340.0,1.0
1789920600650,72.00424074187993,72.0123579370694,1.5704619884490967,72.07068088850517,69.93900457363654,316.76635255882735,316.88402296007274,1919.9993625064767,660.0,1.0
1789920600922,71.99985293891487,72.0040725347564,1.5708122253417969,71.97996778377261,69.9789867155147,316.6218617167501,316.78826822464623,1919.9993957126244,940.0,1.0
1789920601196,71.99987216258613,72.00408695250984,1.5708116292953491,72.00969768332216,69.95887623033454,316.6898317340662,316.6985501643285,1879.999965085578,1200.0,1.0
1789920601467,71.99952133058564,72.00431763656496,1.5708640813827515,72.08642843337637,69.90748921246211,316.6417970773355,316.59495448856,1859.9996681182456,1400.0,1.0
1789920601759,71.99897826187254,72.00266440083662,1.570940613746643,72.02638990192537,69.94769617654052,316.21109804463197,317.26092058374826,1839.9772782761509,1540.0,1.0
1789920602021,71.99741633858268,72.0037168968381,1.5711724758148193,71.92219618572108,70.01597873223703,316.54414829904937,316.70949548022077,1799.9978631445947,1700.0,0.853999938963021
1789920602271,71.99968473179135,72.0021453617126,1.570837378501892,72.03138752514347,69.94238348324548,316.5554815490534,316.76888452734215,1779.9980739311832,1780.0,0.7462995523950801
1789920602537,71.9964887964444,72.00425996555119,1.57130765914917,71.9165008503668,70.02000636372249,316.5530473800845,316.51156675171814,1759.9984970915712,1800.0,0.6985955475555555
1789920602805,71.99716162493849,72.00384185070128,1.571211576461792,72.11592205275717,69.88615271965853,316.59524455780394,316.61180215228256,1719.999285253812,1780.0,0.6908989890989781
1789920603052,71.99792576587106,72.00334684116635,1.571099877357483,71.91224202018729,70.02274451063838,316.45611198906477,316.506365334564,1699.9949444229565,1760.0,0.6554956281765723
1789920603308,71.99861301211861,72.00289027897392,1.570999264717102,71.94239588503189,70.00235863553256,316.76287626695137,316.7381259526911,1679.999517786772,1740.0,0.6477998722487249
1789920603583,71.999381958969,72.00435608390748,1.5708900690078735,71.96897993635653,69.98659287251853,316.6124873748468,316.55743304383975,1639.9993334655646,1700.0,0.6323979277598919
1789920603844,71.99829101562501,72.00308251568651,1.5710495710372925,71.99789050301902,69.96830767131273,316.97686662607396,316.84424287893376,1619.992982786443,1680.0,0.6246972277230375
1789920604109,71.99680598702018,72.00407734067421,1.5712662935256958,72.03100135699242,69.94319129072959,316.5853603012322,316.99665627127496,1599.9991568873593,1660.0,0.6446884932529469
1789920604381,71.99840155173474,72.00296236774115,1.5710289478302002,72.08998928990881,69.90351676280338,316.6358595290842,316.5838399705353,1579.9998002854288,1640.0,0.6092982855496307
1789920604645,72.00118417814961,72.0024337167815,1.5709164142608643,72.00250468815942,69.96222371832496,316.518646681985,316.628835759802,1559.9973159419972,1600.0,0.6215996961321039
1789920604914,71.9972289077879,72.00370247908465,1.5711963176727295,72.03982017956928,69.93725550798794,316.8091809488993,316.7903318745465,1539.9984886843017,1580.0,0.6138984233531163
1789920605188,71.99555164247047,72.00482225793553,1.5714408159255981,71.93045613429463,70.00946511175967,316.6400826503777,316.6260065407438,1519.9998933564052,1580.0,0.6138994519270325
1789920605431,71.99624369463582,72.00437530757874,1.571338415145874,72.03305374801232,69.94195826112635,316.8246125171213,316.31616226490513,1499.9979293835233,1560.0,0.5784833562914413
1789920605695,71.99614757627953,72.00444739634597,1.5713515281677246,72.01741473669588,69.95278593725463,316.4685474808481,316.8117397685513,1479.996503821621,1540.0,0.5707976481798316
1789920605974,71.99596975732038,72.00454351470226,1.5713741779327393,71.8918086196585,70.03689856420746,316.68037600684676,316.5402898106734,1459.9999865080265,1500.0,0.5830982717466006
1789920606236,71.99621966504675,72.00437530757874,1.5713380575180054,72.09659092636676,69.89958940515154,316.7843271204895,316.85753647377203,1459.9987370463057,1500.0,0.5830954503076727
1789920606499,71.99452798197589,72.00553833968996,1.5715924501419067,71.98085621587231,69.97748091197833,316.52872275277656,316.2959956253001,1459.9984053497474,1500.0,0.5830828240364042
1789920606764,10.238724355622539,8.507439921221396,-3.1414825916290283,12.311159985119133,8.559344543461723,225.65292297293658,226.13335492040707,1617.9352495594178,1520.0,0.7822090433513003
1789920607009,10.278041569266732,8.50685960664524,-3.1405510902404785,12.014655995203606,8.422800707963113,225.17422805572107,225.4703363424802,1617.5872051491913,1600.0,0.7031448122309031
1789920607287,10.23192398191437,8.502954197680856,3.141449451446533,12.297267087600112,8.820954690283353,225.77626494909495,226.03634276095147,1617.9909180489021,1620.0,0.6804887382270696
1789920607553,10.248349407526451,8.49986519400529,3.1413214206695557,12.354457367466473,8.602868727730115,225.83733985648246,225.9450851818103,1618.817791291565,1640.0,0.6620458980519983
1789920607821,10.24812112643024,8.49954079455278,3.141371011734009,12.385427983076374,8.645693337065383,226.2702339184615,225.84679455993972,1598.2827452797555,1660.0,0.6142769087153932
1789920608090,10.247257262703002,8.498252808578371,3.1415622234344482,12.269428409593067,8.473374343745569,226.2770980818506,225.83879455002875,1558.2879512851175,1640.0,0.6065903864802198
1789920608344,10.247733048566685,8.498979703647883,3.141456365585327,12.249803772736147,8.444558544817127,226.08985778110412,225.83304174152536,1538.184524151581,1600.0,0.591181488320392
1789920608617,10.245028518316316,8.497935618002584,-3.1415746212005615,12.23909210661805,8.431451577684111,225.91496526051415,225.79658253506707,1518.08042496369,1580.0,0.5834499171124384
1789920608875,10.245845524344858,8.499156321127584,3.1414313316345215,12.268253266879302,8.475217660402498,225.85777896405133,225.91215251538608,1498.0482243581357,1560.0,0.5758317411696527
1789920609136,10.245057353823205,8.498000497893086,-3.1415843963623047,12.23596885248089,8.427223657114833,225.84739890966492,226.13876256346538,1458.04188784814,1540.0,0.5406204454074289
1789920609394,10.245097002645176,8.498065377783588,-3.141592264175415,12.24341430381481,8.437929532919007,225.93775617880715,225.91148959169408,1438.0880247737862,1500.0,0.55273847717722
1789920609649,10.246071402482162,8.499520369402068,3.141378164291382,12.361133730812554,8.613400525248714,225.88517044951627,225.84548345167573,1418.0627467328873,1500.0,0.524978298245893
1789920609915,10.246487114373155,8.500141534279651,3.141284704208374,12.358853287072876,8.60986341792036,225.85399788241028,225.93764318507033,1418.0426567781744,1460.0,0.5650555038218251
1789920610163,10.246795894592767,8.50061191348579,3.141216993331909,12.249115777746713,8.445913408393789,226.27598860224904,225.90246143517408,1418.2796925427904,1440.0,0.585024945916245
1789920610419,10.246547188345842,8.500247865211307,3.1412713527679443,12.25024104606823,8.447804822514216,226.0560112228697,226.110721295624,1418.1545992168774,1440.0,0.5851892385213872
1789920610680,10.246095432071234,8.499582846333661,3.141369104385376,12.293114066086071,8.511734037579151,225.85919082535463,225.87521973593107,1398.0415747783577,1440.0,0.5572977173680341
1789920610968,10.246645709661049,8.5004064604992,3.1412487030029297,12.326868577933848,8.561955335924948,225.80081337931026,226.13974612021957,1358.0062303098646,1440.0,0.5021161483894842
1789920611243,10.245434618371679,8.498601838359683,3.1415131092071533,12.272161452577109,8.480848649644296,225.6808255820989,225.93055502759915,1337.9411169962195,1400.0,0.5142408872055652
1789920611532,10.246111051304135,8.499615286278914,3.141364336013794,12.262610513248244,8.466719566943251,225.93680115650858,226.11504657429592,1318.0911807050322,1380.0,0.5066981841412141
1789920611801,10.245683324618604,8.498974897730069,3.1414573192596436,12.257062317049797,8.458284362781189,226.07972715840285,225.96856133396193,1298.1721965276647,1340.0,0.5188804632418391
1789920612044,10.24570855568713,8.49900733767532,3.141451835632324,12.278351173857565,8.490142456498216,225.83846629429001,226.0802592801135,1278.0333781180989,1320.0,0.5112712898105131
1789920612298,10.245626855084277,8.498891394908034,3.141470193862915,12.289657102589894,8.506815326637279,226.01376073136657,226.1717798305702,1238.1341275708003,1300.0,0.5036443398239685
1789920612574,10.244921586644931,8.497835895207924,-3.1415581703186035,12.257232973485097,8.458786034589798,225.98152772500177,225.93993399084565,1218.1182839458504,1280.0,0.4957585222091445
1789920612836,10.244738961767963,8.497554749015748,-3.1415157318115234,12.245781876701114,8.441822376032349,225.8069344835043,225.95667559755,1198.0176368614445,1280.0,0.44037237580043803
1789920613110,10.24400245486282,8.496469813069021,-3.141355276107788,12.25921797954272,8.462073974397686,225.80503829352415,225.98344157851147,1178.0199184372439,1240.0,0.4803949298884219
1789920613368,10.245006891686147,8.4979650542492,-3.1415741443634033,12.314421724347504,8.544245704066553,226.04536898126952,225.79187342980043,1158.1597685540623,1220.0,0.44484493508268097
1789920613614,10.244360495740034,8.497006273645116,-3.141435384750366,12.308943590131806,8.535999894706944,226.09842545224583,225.97685936803734,1138.1880693033727,1200.0,0.46499972018660457
1789920613871,10.244496262918307,8.497224942905696,-3.141465663909912,12.276417536952717,8.487698955442749,225.8515198941506,225.7853825630339,1138.0462287140167,1200.0,0.43713862277197585
1789920614131,10.244772603192668,8.49761001707062,-3.141523599624634,12.277808983851255,8.489587720550707,225.9071250058904,225.78670986847055,1118.07698280347,1160.0,0.44943648043552237
1789920614411,10.244803841658465,8.497637651098056,-3.1415293216705322,12.283004710556948,8.497236422839071,225.95137777324885,225.95404854092203,1118.1016077261872,1140.0,0.4695738116662761
1789920614658,10.245182307686392,8.498202346441314,3.1415717601776123,12.256120289172916,8.45679996406904,225.982200299514,226.07426109221117,1098.1138607487972,1160.0,0.42196966922744267
1789920614944,10.244920385165479,8.49779444416677,-3.1415536403656006,12.277685906761542,8.489245275421327,225.89185393505613,225.8958276791265,1098.0663661320289,1140.0,0.4418253286368924
1789920615188,10.245206337275468,8.49821496197558,3.1415693759918213,12.343601264585404,8.587431803411514,226.07281403070104,226.13332136182885,1078.17344288409,1140.0,0.4143172694502585
1789920615438,10.245558370755413,8.498756228469489,3.1414904594421387,12.32616368945423,8.561163414322293,225.94227024821126,226.00018506719906,1058.0930210570043,1120.0,0.43420359901982414
1789920615711,10.24448785256213,8.497162465974101,-3.1414599418640137,12.258019016568534,8.460252043637382,225.890958852368,225.86816547070103,1058.0693095364304,1080.0,0.4464063114536927
1789920615968,10.244114192452018,8.49661399060347,-3.141378164291382,12.260164752833072,8.463576069147734,225.95181236839406,225.9649805924297,1038.10658629478,1080.0,0.41878717645641905
1789920616216,10.244037297766978,8.496506458192359,-3.141361713409424,12.30642460893603,8.532702976079474,225.86385583587457,225.97133725771118,1018.0577289604987,1040.0,0.4310944644637469
1789920616473,10.24290670560101,8.494837603231115,-3.141115665435791,12.296563105578882,8.518390873899712,225.97437466532836,225.87765506919735,998.126249751148,1040.0,0.4033266885513313
1789920616746,10.24235762949065,8.494032011257383,-3.140995979309082,12.285744891453557,8.502256984028152,225.97194319892662,225.93660227889927,998.1244280091805,1020.0,0.42337319256043227
1789920617016,10.241158552995818,8.492262232022023,-3.1407358646392822,12.287936101998621,8.506192956280692,225.93577887405394,225.90879977603893,978.1109913519192,1020.0,0.3956610870983354
1789920617278,10.240859384611834,8.491829699418677,-3.140669822692871,12.294718965298232,8.516554818476354,225.86863469020636,225.90192510132405,958.0737745778886,1000.0,0.41566108492346626
1789920617549,10.240460493433195,8.491234366349348,-3.140580415725708,12.28714138676437,8.505411348401953,225.89132606548887,225.91579968735167,958.0895873227003,1000.0,0.3879714188966965
1789920617806,10.241121307132751,8.492209967665785,-3.1407268047332764,12.298403646551154,8.521954608644483,225.95960355241385,225.86998275790052,938.1257616406276,980.0,0.38023456278733114
1789920618080,10.241877037709155,8.493342962790662,-3.140892267227173,12.281625981643709,8.496699448955177,225.87887426369704,225.98417113382084,898.0764621760582,960.0,0.3726207561096304
1789920618345,10.242349219134475,8.49402480238066,-3.1409928798675537,12.304790706594531,8.530926179982218,225.89848982521136,225.88375670407845,878.0843476541199,940.0,0.3371355364112858
1789920618608,10.242715670367863,8.494575079970472,-3.141073226928711,12.280013075260678,8.49384490548557,225.9726537956182,225.92991380139557,858.126071203,920.0,0.32947121245867056
1789920618856,10.242739699956939,8.494599710299275,-3.141077756881714,12.278300584686923,8.491243903208495,225.90583250609495,225.9495019923792,858.0867423522857,900.0,0.3494845786037911
1789920619109,10.242322786586492,8.493964127668246,-3.140986204147339,12.276041756753726,8.487995140139603,225.92748490234413,225.92379845971462,858.1011414773341,900.0,0.34946609026624226
1789920619372,10.242201437161663,8.49380012572281,-3.140958547592163,12.282296084006292,8.497445250062922,225.92098284934897,225.93976454361356,838.0984878844174,880.0,0.34178091893482776
1789920619648,10.24232879398376,8.493991761695682,-3.140988349914551,12.279628559617594,8.493445583952212,225.9088031212268,225.95441943492014,838.0909500058381,860.0,0.36179311090314753
1789920619895,10.242531844011443,8.494292732298844,-3.141033411026001,12.281293351836494,8.4957762341931,225.94559551423163,225.92120430083915,818.1107383412075,860.0,0.3340635453033522
1789920620149,10.242343211737206,8.494027205339568,-3.1409947872161865,12.28992129078276,8.508735825966346,225.92599923663283,225.92608018020252,818.1000332461329,840.0,0.35406975768946786
1789920620427,10.242690439299336,8.494540237066314,-3.1410701274871826,12.281164018533591,8.49553401123832,225.92508508623473,225.92185990928527,798.0979039829156,840.0,0.32636372055076196
1789920620699,10.242565485436145,8.494373231422244,-3.1410434246063232,12.279947185890181,8.493788748382043,225.924601127151,225.93027836086446,778.0984599801845,840.0,0.2986698316338264
1789920620961,10.242334801381029,8.494025403120387,-3.140990972518921,12.27804747582868,8.491077043513481,225.9213510673215,225.92490199681552,758.0979415704085,800.0,0.3109683378697335
1789920621225,10.242200235682208,8.49381153977762,-3.140960931777954,12.282766050929087,8.498161800867281,225.91715032705665,225.9256896440396,718.0961779753525,780.0,0.275570073260082
1789920621485,10.242249496339813,8.493871013010581,-3.1409685611724854,12.278755037926365,8.492168353507308,225.9162583879563,225.91754723756486,698.0955526237376,760.0,0.26786384154913634
1789920621731,10.242626760888289,8.49444111501138,-3.1410531997680664,12.28243597645712,8.497469947851918,225.92070161931775,225.91748686783302,678.095693170035,740.0,0.26016119918908387
1789920621983,10.242766132504922,8.494630348025344,-3.141080856323242,12.281276441643556,8.49560179223551,225.9334063099416,225.90940252790293,658.1022085503839,700.0,0.27245108187998923
1789920622237,10.24241530050443,8.494105902243787,-3.141002893447876,12.28160753615135,8.496317220498849,225.91694364570648,225.91841694684166,638.0951608071655,680.0,0.2647626188432943
1789920622505,10.241884246585876,8.49331653024268,-3.1408870220184326,12.278122720063754,8.49131478295849,225.92128839313528,225.91189022308086,618.0998058607345,660.0,0.2570607236105249
