Time,X,Y,Heading,ProjectedX,ProjectedY,TurretTarget,TurretActual,ShooterTarget,ShooterActual,ShooterPower,TOF
1788711382641,6.59963172251784,11.699460247370203,-8.106021414278075E-5,4.562753878552901,11.702069668778396,43.550209094554134,43.54513290458768,1837.25122673486,300.0,1.0,0.5
1788711382898,6.599704412024791,11.699579193836122,-6.425911124097183E-5,4.596732218062313,11.75261929873291,43.556567914360734,43.548141495617365,1837.247861787467,680.0,1.0,0.5
1788711383156,6.586937491349348,11.697225495586245,1.735474361339584E-4,3.9480626065193603,11.716057932683697,43.33713065882682,43.40530528114954,1837.3659665790804,1040.0,1.0,0.5
1788711383419,6.350542203647884,11.681137685700666,-0.40115872025489807,2.568278967740498,13.947764211774167,79.62394156950026,71.268277384166,1834.4864491870176,1260.0,1.0,0.5
1788711383679,6.5786887341596945,11.81832741564653,-1.802221655845642,7.804520401622686,15.35813412036343,168.91162026381906,158.99413028446526,1841.5975306483165,1480.0,1.0,0.5
1788711383952,6.889063917745756,12.135891651544046,-2.6493589878082275,8.762046644750937,13.79698519800979,199.05172547021417,200.637878897985,1848.6959065971237,1660.0,1.0,0.5
1788711384256,10.230410117802657,12.817879023514395,-2.6385891437530518,25.045092036763727,16.824078876359653,197.17907489806643,196.53501857617982,1883.5505908874984,1800.0,0.8528346052832739,0.5
1788711384516,19.007102185346948,14.267262135903668,-2.6574323177337646,33.78142157814342,17.969125029568726,201.13897355980635,200.2271462425113,1955.7159365330103,1900.0,0.8504303201748018,0.5
1788711384762,21.549600916584644,15.047448826587107,-2.6399998664855957,16.979338126847217,11.79280862043824,198.10339979212964,197.92715825972954,1891.0200254419426,1960.0,0.7305215220455379,0.5
1788711385043,122.27397768516241,121.52245709276576,0.6978150606155396,120.31640581851518,120.51936057490283,22.2,197.63448897118622,1454.8230235091999,1940.0,0.0,0.5
1788711385315,122.10411732591044,121.38481560654529,0.7019597291946411,119.62030005490747,120.02408404099644,22.2,8.115250370850049,1447.5816748397262,1560.0,0.0,0.5
1788711385580,124.06443197896162,121.53912401574804,0.6162558794021606,133.32032271517747,120.14996977851959,33.03701969447502,19.862270105131984,1475.6039559394349,1460.0,0.6261710523376696,0.5
1788711385848,132.15053288016733,122.34370194082184,0.5720614194869995,149.3724783325492,123.87384364987743,42.35033198433888,50.61523106690976,1513.1058893072113,1460.0,0.6873506712393788,0.5
1788711386116,143.63405242679627,125.35680095041832,0.5787421464920044,164.3458597823561,134.531576134089,337.8,2.7922167047100857,1557.348151095611,1520.0,0.6823682278248357,0.5
1788711386385,156.47283118540847,133.31192136749507,0.5721243619918823,178.2690838370443,148.8493580533395,334.8125308731761,331.10852988768585,1580.4875237368658,1560.0,0.6849496381776792,0.5
1788711386641,169.21788493479332,142.97000915046752,0.5828379392623901,192.79595721289905,160.80438651515132,337.8,342.9056182959738,1597.8067275821688,1600.0,0.6679704408168712,0.5
1788711386914,184.110366941437,152.16288408895178,0.5619202852249146,210.41937742310967,166.4905205033423,337.8,346.89062768825585,1612.7593039661247,1640.0,0.6518097856983818,0.5
1788711387178,195.6523937315453,158.3406126968504,0.4882098436355591,206.56964155793935,163.48538445921025,337.8,351.42424374344955,1611.5361426142326,1640.0,0.6534886532162687,0.5
1788711387435,202.1205247293307,158.18527582123525,0.4717217683792114,213.8942192705446,152.98723967271616,337.8,345.7678681053653,1614.4551592826783,1640.0,0.6544909128078205,0.5
1788711387705,207.49356007012796,157.5786632627953,0.48174846172332764,210.3782776385634,158.35750999305952,337.8,345.7202731504477,1613.8107383885633,1660.0,0.6372325022427081,0.5
1788711387978,207.67608882874018,159.08534733329233,0.47369468212127686,201.28749433190546,164.78280979088842,337.8,351.62449142178326,1607.9415610913477,1660.0,0.629246384943381,0.5
1788711388226,206.13806056225397,160.64559816375495,0.4483076333999634,204.5570178677462,159.0336556736166,337.8,351.5664599107145,1608.1062710168378,1700.0,0.5880098831675745,0.5
1788711388506,208.0953186515748,160.9091354730561,0.45408856868743896,208.9072061748764,161.46877241310065,337.8,350.66368512556556,1613.4367970783594,1640.0,0.6543888930725029,0.5
1788711388764,208.55666753813975,162.32031634473424,0.4505685567855835,207.9951155543147,164.86087126858888,337.8,354.15825081106897,1612.3170585044077,1640.0,0.6539388347256909,0.5
1788711389043,208.9380459522638,162.77472548597441,0.439883828163147,208.7832021687457,161.4874716916622,337.8,352.6200171115836,1611.2198805594733,1640.0,0.6526130241529429,0.5
