Time,X,Y,Heading,ProjectedX,ProjectedY,TurretTarget,TurretActual,ShooterTarget,ShooterActual,ShooterPower,TOF
1788712853646,6.599801131120817,11.699705349178766,-4.280534994904883E-5,4.563985007969011,11.703817385862148,43.552574180601,-280.0,1837.2484826728708,300.0,1.0,0.5
1788712853928,6.609666478915478,11.697428545613928,0.005145246163010597,5.461507967090581,11.747709937127857,43.55187339302236,43.54451255218022,1837.2491794396542,680.0,1.0,0.5
1788712854177,6.748786986343505,11.528041569266732,0.6201370358467102,5.8169251216154665,10.483711215110455,337.8,2.1048780954037625,1840.5021749929085,960.0,1.0,0.5
1788712854447,6.543955765371248,11.69560109536479,1.7674658298492432,4.569703405363286,10.359253984362585,287.1143394488594,296.64493772826796,1837.7249772563553,1140.0,1.0,0.5
1788712854706,122.04977200725885,121.43292284387303,0.7734445333480835,118.32639764996377,119.18658290544603,337.8,235.8043440947933,1429.8883722648404,1340.0,1.2898679469671945,0.5
1788712854990,122.61370801550197,122.84045121801181,0.8275061845779419,125.93912829098564,128.86756513090995,337.8,359.64407472724974,1474.2462266705588,1420.0,0.6695751311893303,0.5
1788712855251,125.32838836429626,128.20893054872047,1.0225027799606323,130.39713619333227,140.28877298781296,324.70244516832975,329.4541378467057,1504.70430095838,1500.0,0.6370326285848186,0.5
1788712855510,126.92229984313485,125.88849886195867,0.7167865037918091,141.27259330029034,139.62252207312503,26.725149797956306,24.82840361497591,1520.3088915409462,1520.0,0.6395136557528096,0.5
1788712855774,135.98190668061025,135.61116856852854,0.7624636888504028,150.43739310285912,154.0278000395426,22.2,358.9644406469747,1552.8428763320508,1560.0,0.648462276553907,0.5
1788712856076,145.81294983390748,147.24887157049704,0.7849472761154175,160.27691803029245,166.42496034716677,22.2,2.7847257500904448,1572.9494073677135,1540.0,0.6904598744309436,0.5
1788712856384,153.9190625768947,160.26116318590059,1.083829641342163,164.01848562194212,179.51291878849383,337.8,350.2891554576486,1586.3265460721516,1620.0,0.6340001212801329,0.5
1788712856652,161.3183017039862,172.81190406619095,1.1426339149475098,174.80345951670995,192.8721673210142,337.8,350.6890566443946,1601.9630446826056,1620.0,0.656906471673783,0.5
1788712856966,170.24375615157481,186.11995186392716,0.9776980876922607,184.05742225940153,204.60222285217975,22.2,354.8572986629395,1610.9367501904933,1640.0,0.6502464456626479,0.5
1788712857288,180.2409879429134,199.98725470595474,0.9194695949554443,195.05082297180658,222.74115387275052,22.2,1.5988453010535295,1621.5657912454342,1640.0,0.6653331263695682,0.5
1788712857570,189.56877460629923,215.50671675073818,0.9210159778594971,202.96243518996783,239.11230987283787,22.2,3.836391871282558,1630.4019657755218,1700.0,0.6185941917142465,0.5
1788712857818,195.66917599655514,224.60024375615157,0.9603960514068604,203.91052197928406,237.11991193892266,337.8,359.02049234030153,1630.596439738161,1680.0,0.6396206144261348,0.5
1788712858092,195.03990834153544,227.89183609128938,0.8290469646453857,193.75567487009585,225.29960501926337,22.2,10.614097422514817,1624.3961254258652,1680.0,0.6308995531214181,0.5
1788712858341,195.29083492249015,228.48392516609252,0.833113431930542,194.79298235094086,230.17791590595203,22.2,9.545292003698762,1626.549156761915,1660.0,0.6532435301295783,0.5
1788712858615,194.68200203001967,228.06757889394686,0.8679873943328857,192.0148477443527,225.88384206834226,22.2,9.261159195144955,1623.9250920023953,1660.0,0.6498095241757857,0.5
1788712858881,194.47505920890748,227.49505951648624,1.059885025024414,191.96176843181485,224.5459439724417,337.8,356.33827353970355,1623.5717817769441,1640.0,0.6689839987083449,0.5
1788712859152,194.52321450541336,227.57527989665354,1.0522186756134033,193.4798652420331,225.8819348752281,337.8,356.5352019972362,1624.6138421614842,1640.0,0.6712795985139007,0.5
1788712859426,194.70093734621062,227.61422705462599,1.0389630794525146,192.84328099947692,225.10765421002566,337.8,357.9819303228392,1624.2948255904826,1640.0,0.6704459945223005,0.5
1788712859695,195.56519515871065,227.59890578863192,1.0433769226074219,193.54132322782695,223.07664042962216,337.8,355.6553203507194,1624.99011541339,1640.0,0.6729112318007864,0.5
1788712859949,195.16342042937995,227.20174474040354,1.0452725887298584,196.73344144103808,226.23250279077928,337.8,356.54441848813156,1624.299363687926,1700.0,0.6099377864988201,0.5
1788712860198,195.94474732406496,227.2837721456693,1.0426864624023438,195.14523925450519,224.38661803110384,337.8,356.3529525372378,1623.7790683508736,1680.0,0.6303993084001692,0.5
1788712860478,196.102554441437,226.90689207062007,1.0681869983673096,195.27430249416295,224.82284003857444,337.8,354.42206451650185,1624.720724449604,1660.0,0.6504489342076997,0.5
1788712860748,195.8533964382382,227.81392255167324,0.9992587566375732,194.00486417356413,230.3999759358493,22.2,0.6421348858000329,1625.8256169217614,1640.0,0.6727593656533413,0.5
1788712861017,195.58878260334646,229.0154020054134,0.8970184326171875,193.83652609254767,230.1669793464881,22.2,7.198173540782591,1626.2136573642526,1660.0,0.653420967112969,0.5
1788712861286,121.84479000061516,121.52935839074803,0.6876040697097778,112.7236213706379,117.41435996511139,22.2,8.519071612423431,1435.7949178710435,1500.0,0.5665687237058503,0.5
1788712861573,116.28672682394193,119.94599109559547,0.7368806600570679,93.84577711276384,112.16502050157439,337.8,356.34651570620855,1336.1614201669875,1300.0,0.5837704528272295,0.5
1788712861859,109.9461256612943,117.09301565575788,1.2605665922164917,93.1725997144792,105.16635229253966,320.3123921499615,321.6188732091363,1425.9984679424388,1380.0,0.6536566796056047,0.5
1788712862144,104.83150452140748,113.62595926119587,1.8446990251541138,89.85807413314367,98.39082645992363,288.52123864352893,291.7049351194828,1437.4057745214177,1420.0,0.6425977024564902,0.5
1788712862414,100.44918030265748,109.82150821235237,2.449296474456787,87.5441648656544,103.46057719391557,252.11543224551144,260.4525989465481,1457.8497872202427,1480.0,0.5864207361431649,0.5
1788712862661,94.55478938545768,108.8306625246063,2.99544095993042,74.55671903810703,106.12633872105056,214.1972840760065,218.15163620594066,1509.4698845494602,1460.0,0.67075847644941,0.5
1788712862932,84.5714370847687,108.62842950295277,-3.109628200531006,50.96184247991255,106.68162777159806,199.889228558139,206.38795617001196,1637.4761910626503,1540.0,0.7576484178052552,0.3816974971559257
1788712863178,72.92884646438239,107.17097725455218,-2.969724178314209,32.12762648592561,99.49378357195792,193.4244238667684,192.8134699351429,1730.2804349734486,1600.0,1.0,0.4101344258679205
1788712863507,56.008209468811515,105.37927342212107,-2.956935405731201,13.515651088666736,102.28240633366391,189.19456781577443,190.0205434440375,1795.5735243411846,1740.0,0.8152175602531163,0.4661598644498587
1788712863752,42.30101577878938,104.2002472164124,-2.9232919216156006,24.783790488285298,103.076194997204,185.6333110483502,186.39142730778184,1797.585917468092,1820.0,0.7110716233457091,0.45259707439818764
1788712864064,40.461281603715555,103.89090951033465,-2.904773473739624,47.42050664038828,105.1651276289977,186.52965094438036,185.64768342284344,1692.7517260765478,1820.0,0.0,0.44772289616176836
1788712864344,45.82595464751476,104.57032211183564,-2.921180009841919,51.80349604165601,105.88139894210364,189.47454214536916,189.62271699168843,1636.255885224495,1680.0,0.6588103651912465,0.4542506133218128
1788712864614,46.897020715428155,104.75005382627954,-2.9172561168670654,48.85392884339704,105.12418789460149,188.49792550619128,188.07754791262764,1675.731349307843,1600.0,0.7769795967064331,0.45602984805163205
1788712864877,46.23125692052166,104.6961122047244,-2.9206454753875732,38.89489260556242,105.01526046503302,188.01266551351728,188.2944361051419,1700.546094337881,1560.0,1.0,0.4555332282002947
1788712865173,39.13357952448327,104.58982452632874,-2.9378721714019775,14.017146184639692,105.53811187820502,186.51958812566386,187.39392306226867,1794.5898548330313,1640.0,1.0,0.4498155026541285
1788712865478,37.079333207738685,105.17050435223918,-2.853675603866577,47.23973926926129,106.68817140148585,179.69593973542644,180.8861265487947,1703.8484144826987,1720.0,0.7516789186368836,0.44134855762282055
1788712865746,44.92962694543554,105.91847817728839,-2.8663628101348877,64.38892309224818,108.87218624898146,186.4770081421824,185.17272777528692,1586.7066802187676,1640.0,0.6809325967196803,0.450207973812048
1788712866013,54.80962798351378,108.88007697157974,3.018688201904297,69.40607313524168,114.4918805998308,216.38947387374918,210.81294569734658,1482.7284931931608,1520.0,0.6074889697482628,0.4624164777385308
1788712866272,60.9474578617126,114.9811415784941,2.823928117752075,70.75945692491099,128.9168382062055,211.39190668164798,213.40286955356046,1501.5300363933181,1400.0,1.0,0.4573144986350013
1788712866541,63.2183501476378,123.8073345995325,2.812129259109497,64.21819799908448,139.60126469478158,201.5780747692935,203.40522321045236,1561.262823785512,1500.0,0.7136746264915325,0.5
1788712866825,57.31737992894931,130.06186177411416,2.811208724975586,42.13764229457955,134.6486322868164,202.22730865778573,201.55081327833736,1637.1004041146477,1540.0,0.7438184437146467,0.5
1788712867130,49.04437207800196,127.97731414554627,2.806533098220825,43.02020235893346,113.19237353991086,208.60647190056324,205.27597625953752,1758.5286211932348,1620.0,1.0,0.5
1788712867406,51.69288455031988,123.19512795275591,2.8293681144714355,62.29333876612121,115.29310648557673,210.69692811468417,214.53385835792199,1564.4507047427776,1660.0,0.5860205984539479,0.5
1788712867695,58.95327590581939,118.76679187684549,3.104458808898926,74.07437558364117,112.0932522921306,203.05305717030242,202.0922742337745,1492.835885781916,1540.0,0.5804922077425041,0.5
1788712867953,67.39477923535925,113.3297224870817,-3.037729501724243,81.07431684212929,105.34274538597309,199.7794308770129,202.95944989970448,1499.5224857218652,1520.0,0.6275388539806251,0.43725006118387755
1788712868210,72.74021899606299,109.88588828740158,-2.1421849727630615,79.06317795845692,108.47954830569599,132.77894140626324,142.16603818612268,1499.0351013068698,1520.0,0.618067637836737,0.42355641449482195
1788712868457,75.03073865034449,108.9359313484252,-0.8959820866584778,76.01899654665381,110.45569458717308,57.67717142592956,66.25058995443585,1501.202407767371,1520.0,0.6169011268747375,0.4236322543314318
1788712868735,75.79749880813237,109.06700795091044,-0.3559778332710266,74.05911252692857,110.2666855870831,46.92700641098105,46.415229781207664,1506.7103669008918,1520.0,0.6364039583908353,0.42444445224908234
1788712868992,75.74341300904283,109.10761795644684,-0.35544711351394653,73.87776667682675,109.84974795440363,45.40059884008981,45.017828439557846,1505.8648633583578,1520.0,0.6235956255684502,0.4245290213158923
1788712869268,75.7477094995694,109.11130890132874,-0.3526824116706848,73.77120845412044,109.4134941757585,45.22055586061177,45.425882436435515,1504.6266231617499,1520.0,0.6266764812634712,0.42453301141531097
1788712869549,78.13440518116388,110.24587075541339,0.06288402527570724,82.28730296397094,113.95135149262731,22.2,17.66115330663846,1472.158904965061,1520.0,0.5878449200723508,0.4191951001695836
1788712869841,83.08381328432579,114.34773122231792,0.4089142680168152,91.900072196342,123.5809193129998,337.8,355.95496410710723,1354.8237188571409,1500.0,0.0,0.40178998571805785
1788712870115,88.78473717396655,121.00873331385336,0.7186686396598816,96.66734141683844,133.0356469694995,332.4080159824441,335.85431922572457,1393.8153745689067,1380.0,0.5983142319087374,0.3830570595261111
1788712870386,95.4620986097441,127.66860120878445,0.7855507731437683,110.3690521914236,137.59414746745315,321.18780174128483,322.45888281663497,1465.5573560591101,1400.0,0.670653195158594,0.5
1788712870648,105.03103661724903,129.8430771715059,0.805642306804657,118.76599214405894,124.82052290263523,337.7050838563363,334.58017018255725,1458.000232269841,1480.0,0.604704965006161,0.5
1788712870961,114.30983175442913,126.9226362573819,0.8804637789726257,127.27756321224342,124.68261154122901,337.8,359.0255983808176,1467.3893573663584,1500.0,0.5792875457614307,0.5
1788712871221,115.22308109313485,127.14413139763779,0.8890697360038757,99.21732540134684,126.4356870921442,337.8,338.1059944013672,1349.3906195992843,1500.0,0.0,0.5
1788712871527,108.79156157726378,128.09399221825788,0.8467690348625183,84.78687146931362,123.70171613990878,330.8736599259264,330.27072356244093,1410.8341498436694,1420.0,0.5775311229085753,0.5
1788712871770,103.64030973179135,124.98028612512303,1.1839033365249634,89.75183371193427,104.62197806295066,315.87351789409286,320.7342039714627,1421.6959627314016,1480.0,0.5368330679291191,0.5
1788712872060,99.46462075541338,117.94805571788879,1.8095957040786743,88.04905343347095,100.38533491762135,294.8962353697572,301.03702092088827,1445.108008206151,1480.0,0.589267189609696,0.5
1788712872331,94.12440983329232,114.90712083230808,2.501188039779663,78.10230096735458,115.45941003120798,236.7421104877093,240.74456725928613,1482.5391250276539,1500.0,0.6132026920462754,0.5
