Time,X,Y,Heading,ProjectedX,ProjectedY,TurretTarget,TurretActual,ShooterTarget,ShooterActual,ShooterPower
1788702559555,71.99544110636073,71.96800892747294,1.5702906847000122,71.9943220200726,69.93124076480458,316.5999134944025,315.975456815146,1699.9984753983922,1640.0,0.7753350617661351
1788702559825,72.00261634165847,71.9711135503814,1.5692349672317505,71.98131036933816,69.94308104320132,316.81282014578636,316.89501980504684,1699.9991578305878,1720.0,0.6954972061153468
1788702560070,72.0044570081816,71.97583296167569,1.5689587593078613,72.13235909843799,69.8466207556853,317.2319453437262,316.8588005173708,1699.9808427029336,1740.0,0.6754984393226354
1788702560331,72.00871985728347,71.97430467981054,1.568626046180725,72.08799525644184,69.87955547462411,316.4659347109463,316.9104838195291,1699.9902865432464,1740.0,0.6754980673843713
1788702560592,72.00441856083908,71.97392020638533,1.5689682960510254,72.0117209914808,69.92810575835067,316.8792621456985,316.76951895188074,1699.9984862805998,1720.0,0.6954993463429063
1788702560846,72.00074203371062,71.97643850732038,1.5695090293884277,71.78023699277448,70.08412717811895,316.29317999288537,316.78821317749635,1699.9778426221283,1740.0,0.675499367815677
1788702561106,72.00722521684301,71.97344442052166,1.5688518285751343,72.01871580203249,69.9248555771787,316.9797808945999,316.4976377392876,1699.9958155177271,1720.0,0.6954910354245192
1788702561373,72.00379379152314,71.9744200218381,1.569069504737854,72.04266934973653,69.90752808594809,316.6934536690002,316.75971094843044,1699.999069753939,1720.0,0.6954993702160555
1788702561633,72.02478604053888,71.9512603038878,1.6257344484329224,72.38502372444827,69.75463369271176,312.2238896040403,314.72003750889786,1699.8605223017203,1700.0,0.7154385110626734
1788702561905,72.08074134165847,71.8866927980438,2.0394954681396484,73.29010984532205,69.71422064141034,289.33801556623945,287.2682502972844,1699.482366156051,1680.0,0.7345006294990244
1788702562162,122.25929080031989,121.50092658095474,0.6979939341545105,120.70140697471504,120.15709103546978,22.2,8.584190614030604,1450.0147525446112,1700.0,0.0
1788702562417,122.27267047551673,121.50488665723427,0.7003616094589233,120.27349103222627,119.80768442874249,22.2,8.418300549654191,1450.3216490638422,1640.0,0.0
1788702562687,124.25000768946852,121.68451264148622,0.691817581653595,122.18341520997834,120.31937156302664,22.78402831268545,20.797070835204238,1452.740878979138,1600.0,0.0
1788702562934,130.46492448941927,122.7790892593504,0.6396145820617676,127.93907461934043,121.40396299344704,44.76393900323785,50.653240159068275,1467.0388539253997,1540.0,0.5505071545966437
1788702563213,140.83380751722441,124.97826763964076,0.6037742495536804,138.2211044832461,123.63487512670552,22.2,7.565355666923608,1494.5226087003407,1520.0,0.6067492048403433
1788702563468,151.80609275036912,127.62358898252954,0.5819687843322754,148.2514893413257,126.0163298643764,337.8,347.34887367394873,1521.0296369200346,1540.0,0.6240794511681147
1788702563746,164.276824710876,132.11058609128938,0.5849173069000244,161.30384394671088,130.31856953682805,327.4212919151045,328.69868640837507,1548.8247620944323,1540.0,0.6622299313546061
1788702564004,174.2996047613189,139.73013810285434,0.7570850849151611,170.84156292083364,136.42974806299952,328.1331093837891,324.40652409541445,1567.0833077767284,1580.0,0.6478400799554052
1788702564281,184.2503537155512,150.48202394500493,0.7985885739326477,181.6347097924559,147.7678336156644,335.2362690742379,333.922200635668,1584.7456513967263,1560.0,0.6933147013989484
1788702564530,193.5142408956693,160.17958753690948,0.585195779800415,190.8949770553678,158.10118040187712,337.8,354.7366254144045,1596.4031842308889,1600.0,0.6703705686907445
1788702564784,202.95792707308073,168.7400998093012,0.5155672430992126,200.47011181654568,167.1876145946665,337.8,358.13553787434154,1607.3706963572354,1620.0,0.6660349609975955
1788702565056,209.7387310839075,172.3797559362697,0.5134574174880981,207.36661370147507,171.1302808618409,337.8,354.849505082984,1612.8471323093688,1620.0,0.6737413652371925
1788702565305,217.88545383243112,175.59062807578744,0.6633438467979431,215.48383104801036,174.11922237595812,336.99164195784647,343.4302501505312,1618.153449941927,1620.0,0.6813285924001484
1788702565584,222.09434208907481,178.37056317667322,0.8544222712516785,220.31899308351387,176.37316862292093,336.60025317926005,335.6196511374478,1621.1591945685482,1660.0,0.6459850334988534
1788702565847,225.13781449926182,180.96003014271656,0.8547607660293579,223.31550259397272,179.0846301366326,336.55980346021136,336.2061285977263,1623.3294310395158,1640.0,0.6690064702114105
1788702566119,225.13902559055117,181.26097671628938,0.7728472352027893,223.4943484256336,178.8665644424192,337.8,339.6110351219352,1623.4608534021122,1640.0,0.6695135315444245
1788702566367,225.66271684301182,181.75027682086616,0.5014767646789551,223.87186960216823,180.60146398923519,337.8,356.7076659521209,1624.017295669063,1660.0,0.6500549190175917
1788702566627,225.29587152436022,182.26550965797244,0.5273441672325134,223.04777645260293,182.47978249905677,337.8,355.31409837715194,1623.9053718905068,1640.0,0.6704495675484308
1788702566902,224.13822204109252,182.57551058070868,0.5127876996994019,221.58849012193713,181.23518070750572,337.8,357.23402528820736,1623.1801464925404,1680.0,0.6289090433209072
1788702567198,225.40546567421262,182.87020946112207,0.5401934385299683,222.96590102904526,181.5511157806475,337.8,353.7932662706552,1624.1518851114351,1700.0,0.6103574700440395
1788702567472,225.27461014394686,182.82655250369095,0.5501918792724609,223.42141603874285,182.16214137482092,337.8,354.9132487467262,1624.182281721707,1640.0,0.6704636061232262
1788702567732,122.26813368909941,121.4815779558317,0.6992741823196411,120.69952763357199,120.30636247169969,22.2,8.656153134944475,1450.0556861887446,1640.0,0.0
1788702567999,120.45390932578741,120.81085445374016,0.6929768323898315,112.37336963826975,117.89179183364143,22.2,2.375601213595985,1425.2524303538248,1580.0,0.0
1788702568261,114.56353615588091,118.63497516301675,0.672956109046936,103.8570474671088,112.85900220553965,337.8,0.45614546021869273,1380.9066257345112,1520.0,0.0
1788702568519,106.38985220841535,114.40360482283465,0.6749097108840942,92.37359990606498,105.84121955395445,337.8,358.06870738246823,1415.327796287479,1460.0,0.5402446331587605
1788702568781,96.38955424151084,107.47911348117619,0.6621773838996887,81.18625456535445,95.42695510244702,337.8,359.727594156963,1507.9376386039373,1460.0,0.6729357263782669
1788702569063,86.2658306932825,98.66059070497047,0.865158200263977,72.92354133578439,86.18920093547314,337.8,346.28702685529413,1565.1881553560972,1540.0,0.6734156062243924
1788702569345,78.13996562807579,90.63172828494095,1.4000428915023804,69.94119026610166,79.22940727983904,314.34399214641724,318.2762518658079,1640.1218540794102,1580.0,0.722464846933906
1788702569605,73.88632947065699,85.03753421813485,2.2819478511810303,71.14029319559417,76.73159325180123,253.82749110732,262.82647552234766,1664.8842202704968,1620.0,0.7418423741941171
1788702569873,72.73528812438485,81.63126307209646,-2.6949257850646973,74.20646486290232,79.49472612669874,174.47436209243006,183.73003126156092,1639.5187648481772,1660.0,0.6672378422734049
1788702570128,72.80071588951772,80.58132862481546,-1.7685941457748413,73.56274494553568,82.32334933044184,139.6583232748259,137.35184737395258,1611.9931222008738,1680.0,0.6158828311407549
1788702570390,72.65526478684794,80.39432075079971,-1.7304233312606812,71.49079693065016,81.05321070977749,138.45464135202008,140.5963033125399,1621.667600550026,1660.0,0.6367315536168059
1788702570639,70.60673751230316,77.47446615864911,-1.5010522603988647,67.82567403826792,72.05635331695414,127.42697966024184,126.07344453234913,1685.088684889099,1640.0,0.7401881485430072
1788702570893,70.06245290200542,69.33701883150836,-1.4834378957748413,70.87414055339602,58.234594855664284,135.48960264691937,135.11517350793247,1714.4326510563724,1660.0,0.7627406612692681
1788702571145,71.57130444143701,57.59858379213829,-1.4741090536117554,71.24936991518307,60.93819118184517,141.0085308689607,140.78908335544997,1701.123050798774,1700.0,0.7128686609339546
1788702571401,72.38160140871064,43.27311838705709,-1.4586881399154663,72.94876353740256,23.72955857629952,143.59818218358132,143.4914672621502,2026.6172111744675,1760.0,1.0
1788702571659,72.91513037493849,28.096683532234252,-1.4576505422592163,73.56815357743142,9.215505067319537,146.46480281384987,146.46240306903513,2000.4861991805233,1820.0,1.0
1788702571941,73.03747462475394,14.461895800012304,-1.9566987752914429,73.1140151110403,6.406049129869057,183.6991914715186,160.94714582208277,1972.872464810194,1860.0,1.0
1788702572259,71.86223548228347,8.849581020084893,-2.6986546516418457,66.67427786960788,5.546988897307412,220.7505544390729,223.00082848893896,1965.5799645034006,1880.0,0.8974249845856317
1788702572542,61.93460299274115,4.767617954043891,-2.711513042449951,50.77341607736733,3.3834200916576425,212.7338625405502,213.6774526906984,1974.7582131467525,1880.0,0.9154948560363741
1788702572808,51.33097490926427,3.7427478700172245,-2.778221607208252,38.297878594704926,2.6131948923685733,213.69917514664616,214.33677630505755,1953.2269208437497,1900.0,0.8783730459560952
1788702573121,37.12332657941683,2.4674878157968596,-2.8096532821655273,23.24506733350145,2.258430578800663,210.77145146038004,211.66269021783532,1901.1108645957177,1960.0,0.7565866696087775
1788702573416,29.481391005628694,4.011305561215859,-2.8142147064208984,31.729594943685758,4.25316221505497,212.92041842725848,209.73499377922255,1923.3541362738501,1900.0,0.8290684730289278
1788702573673,33.406881497600885,6.557921161801796,-2.8107082843780518,34.54544465102528,6.8788799331899755,214.5026115806238,214.0186622008719,1931.2748792270875,1900.0,0.8298641196253572
1788702573921,42.362175888902556,9.254173819474348,-2.8016088008880615,41.39293770602306,9.16856195403712,217.35060522491267,216.54053833295677,1953.6191168364285,1920.0,0.832504816526222
1788702574195,55.61063030573327,11.011938861035926,-2.7835161685943604,55.67030158694339,11.84323433024073,222.07022700895396,221.3857692970448,1982.8107830868155,1960.0,0.8478782808956649
1788702574467,64.15833480714814,8.67481562096303,-2.7692453861236572,65.28011790202261,9.566816051389619,221.4269018818581,223.17266234805305,1976.6905085716614,1980.0,0.8191985179447268
1788702574741,65.27875284510336,8.731492410494587,-2.761601686477661,66.761790784513,9.392842777731769,219.1928525774022,219.26646759034588,1977.2674600607927,1880.0,0.9202465481242027
1788702575023,65.13588732621801,8.689703753614051,-2.763381242752075,66.95651281047509,9.836377059219394,219.34910638110748,219.56663462060283,1977.1295312064433,1720.0,1.0
1788702575278,65.14029915877215,8.694693497785433,-2.7629499435424805,67.04249582494138,9.484390138050706,219.59598734229746,219.45271479058314,1977.7544215538035,1840.0,1.0
1788702575540,65.14250988096703,8.69717395211768,-2.7631688117980957,67.03079841451792,9.422601590318747,219.51339163622606,219.4259804327639,1977.5448809735144,1920.0,0.8796144348503231
1788702575819,65.14274537093996,8.698236059954787,-2.763300895690918,67.03632554399812,9.446921101665135,219.4134170666314,219.49821171333278,1977.280178747728,1980.0,0.819817987871475
1788702576095,65.14301930825542,8.694191880113497,-2.7630250453948975,67.05284142498085,9.519832696227894,219.35282173970086,219.33032137017466,1977.1685340450283,1980.0,0.8192824501928415
1788702576381,64.12922536294292,8.723410058209277,-2.8794174194335938,61.42393597420857,9.227947558469287,227.84408807545174,225.2327586197643,1975.7596496992232,1980.0,0.817360126678419
1788702576654,57.19424270269439,8.334092267854945,3.1284708976745605,46.159013292786085,8.385061526255289,236.81630448466956,237.87638711853253,1975.2956037942563,1940.0,0.8601513824364757
1788702576971,42.045552411417326,8.708451639010212,3.1083762645721436,25.946574537138257,9.18822403261392,231.18529490760412,232.96270361923172,1920.3078630102214,1920.0,0.8244732902701493
1788702577266,24.109242356668307,9.067306518554688,3.125093460083008,7.243265238124014,9.7271982964869,225.09238429108493,226.49388777010654,1853.2257040518527,1960.0,0.0
1788702577557,20.541622131828248,11.2947479007751,-2.8677165508270264,21.847372916758175,11.371147168267902,211.3229092491361,205.61136493925096,1884.1736180055661,1920.0,0.757664621817411
1788702577865,25.742761807178887,11.951786551888535,-2.8491435050964355,26.08422381355194,12.407445012582075,213.64147311586476,213.8688247095358,1898.7445196965102,1880.0,0.8062309482367356
1788702578135,35.77241912601501,14.296425646684302,-2.8532161712646484,33.88374395852292,13.729692915846206,217.14623184045013,215.97977432900458,1926.6496764222768,1880.0,0.8360971658265752
1788702578402,49.10132701002707,17.709297720841533,-2.841278076171875,49.475304566971815,17.992117004551506,222.16084037593015,221.4613984800737,2029.980469447856,1940.0,0.9193591596661076
1788702578668,61.98538712629183,17.941735935962107,-2.839482307434082,63.01543929082955,18.853041775672093,226.72200901056212,226.3424001601379,1997.6679636635056,1940.0,0.8872076094127865
1788702578915,67.8592711921752,12.521281805564099,-2.822671890258789,69.5160188131872,13.757405761997207,226.04438568383432,226.21392656557316,2016.787149867806,1820.0,1.0
1788702579169,67.00000672828494,6.901543084092028,-2.7740745544433594,62.83438549129159,5.458243879399477,218.67060413733395,220.3055245444946,1966.507748834242,1720.0,1.0
1788702579443,62.89097583200049,9.7040756105438,-2.804871082305908,65.14138569455167,9.861057894607919,217.96002167660384,218.79775157259724,1975.6042749568765,1740.0,1.0
1788702579709,59.57906407634105,17.298495074895424,-2.8168625831604004,61.89276142166276,16.89854716880505,214.72403151856133,215.59254601881918,1991.9218457762122,1760.0,1.0
1788702579978,54.42606287678396,24.287904754398376,-2.8360114097595215,57.215519642022834,24.511694586143335,212.97182984873277,212.8706597002735,1997.607731982328,1780.0,1.0
1788702580257,44.5587158203125,22.727762057086615,-2.853729724884033,33.792615270291854,18.71284600212784,212.39136583155494,213.3535029534578,1964.486517531782,1820.0,1.0
1788702580549,31.890770619309798,18.642775167630415,-2.861316442489624,18.140432669612625,15.746542217525281,209.56621844565288,209.85213449449165,1876.6567402582455,1860.0,0.8148151278717252
1788702580838,18.432256743663878,16.913268322081077,-2.897982120513916,17.7167226286226,18.91188924582776,209.0627921026089,207.8966642912823,1839.9354370276433,1880.0,0.7361680561137314
1788702581111,21.896612212413878,19.848846675842765,-2.8694794178009033,22.97228709716408,19.635816130889467,210.69135956213302,211.07931787895302,1880.2603453289214,1860.0,0.8025975121606491
1788702581395,23.197742372047248,18.612255186546506,-2.843871831893921,23.19465722838315,14.564564339575032,209.79675097026842,209.30865253074316,1891.1973002616462,1860.0,0.8252969911726699
1788702581750,21.36934535709892,19.396325058824434,-2.8062984943389893,23.16442077751022,18.992705396139623,205.15776009792904,206.48373639816384,1886.1995491341531,1860.0,0.8169024870907714
1788702581998,24.793314295490894,24.113767128291094,-2.656559944152832,25.62336631732718,23.993714537583337,196.15026668851064,201.67091208870244,1883.6272233150364,1880.0,0.7886949607610978
1788702582291,30.588833065483517,28.001040961798722,-2.169304132461548,29.90991220350014,28.222567510354914,168.8951247529103,174.6937542840671,1889.4851068264543,1940.0,0.7356081423204076
1788702582532,36.97850985789862,32.5238349494033,-1.5852044820785522,36.185071252409145,33.669218711877825,130.8369781766218,138.32047158482743,1893.9518006942128,1920.0,0.7658691768754787
1788702582818,43.08041550043061,37.26342869555857,-1.1657966375350952,41.21755056310164,38.23320103983019,111.64760837860749,111.20655823179845,1874.9322215082352,1920.0,0.7425813325530888
